Authors	Title	Journal	Vol:Issue:Page	Year	Pubmed_Id	Citation_Number	Authors_Full_Name	First_Author	LastAuthor	Affiliations	Grants
Tsutsumi C, Sonoda KH, Egashira K, Qiao H, Hisatomi T, Nakao S, Ishibashi M, Charo IF, Sakamoto T, Murata T, Ishibashi T	The critical role of ocular-infiltrating macrophages in the development of choroidal neovascularization.	J. Leukoc. Biol.	74:1:25-32	2003	12832439	130	Chikako Tsutsumi, Koh-Hei Sonoda, Kensuke Egashira, Hong Qiao, Toshio Hisatomi, Shintaro Nakao, Minako Ishibashi, Israel F Charo, Taiji Sakamoto, Toshinori Murata, Tatsuro Ishibashi	Chikako Tsutsumi	Tatsuro Ishibashi	Department of Ophthalmology, Graduate School of Medical Sciences, Kyushu University, Fukuoka, Japan.	NA
Charo IF, Peters W	Chemokine receptor 2 (CCR2) in atherosclerosis, infectious diseases, and regulation of T-cell polarization.	Microcirculation	10:3-4:259-64	2003	12851643	NA	Israel F Charo, Wendy Peters	Israel F Charo	Wendy Peters	Gladstone Institute of Cardiovascular Disease, San Francisco, CA 94141-9100, USA. icharo@gladstone.ucsf.edu	NHLBI NIH HHS; HL52773
Lesnik P, Haskell CA, Charo IF	Decreased atherosclerosis in CX3CR1-/- mice reveals a role for fractalkine in atherogenesis.	J. Clin. Invest.	111:3:333-40	2003	12569158	NA	Philippe Lesnik, Christopher A Haskell, Israel F Charo	Philippe Lesnik	Israel F Charo	Gladstone Institute of Cardiovascular Disease, San Francisco, California 94141, USA.	NHLBI NIH HHS; HL-63894
Stein O, Dabach Y, Ben-Naim M, Halperin G, Charo IF, Stein Y	In CCR2-/- mice monocyte recruitment and egress of LDL cholesterol in vivo is impaired.	Biochem. Biophys. Res. Commun.	300:2:477-81	2003	12504109	NA	Olga Stein, Yedida Dabach, Mazal Ben-Naim, Gideon Halperin, Israel F Charo, Yechezkiel Stein	Olga Stein	Yechezkiel Stein	Department of Experimental Medicine and Cancer Research, Hebrew University-Hadassah Medical School, Jerusalem, Israel.	NA
Huang D, Tani M, Wang J, Han Y, He TT, Weaver J, Charo IF, Tuohy VK, Rollins BJ, Ransohoff RM	Pertussis toxin-induced reversible encephalopathy dependent on monocyte chemoattractant protein-1 overexpression in mice.	J. Neurosci.	22:24:10633-42	2002	12486156	50	DeRen Huang, Marie Tani, Jintang Wang, Yulong Han, Toby T He, Jennifer Weaver, Israel F Charo, Vincent K Tuohy, Barrett J Rollins, Richard M Ransohoff	DeRen Huang	Richard M Ransohoff	Department of Neurosciences, Lerner Research Institute, The Cleveland Clinic Foundation, Cleveland, Ohio 44195, USA.	NINDS NIH HHS; 2R01 NS32151-09
Merad M, Manz MG, Karsunky H, Wagers A, Peters W, Charo I, Weissman IL, Cyster JG, Engleman EG	Langerhans cells renew in the skin throughout life under steady-state conditions.	Nat. Immunol.	3:12:1135-41	2002	12415265	544	Miriam Merad, Markus G Manz, Holger Karsunky, Amy Wagers, Wendy Peters, Israel Charo, Irving L Weissman, Jason G Cyster, Edgar G Engleman	Miriam Merad	Edgar G Engleman	Department of Pathology, Stanford University School of Medicine, Stanford, CA 94304, USA. meradm@stanford.edu	NHLBI NIH HHS; HL57443
Ma M, Wei T, Boring L, Charo IF, Ransohoff RM, Jakeman LB	Monocyte recruitment and myelin removal are delayed following spinal cord injury in mice with CCR2 chemokine receptor deletion.	J. Neurosci. Res.	68:6:691-702	2002	12111830	65	Manhong Ma, Tao Wei, Landin Boring, Israel F Charo, Richard M Ransohoff, Lyn B Jakeman	Manhong Ma	Lyn B Jakeman	Department of Physiology and Cell Biology, College of Medicine and Public Health, The Ohio State University, Columbus, Ohio, USA.	NINDS NIH HHS; NS32151
Egashira K, Zhao Q, Kataoka C, Ohtani K, Usui M, Charo IF, Nishida K, Inoue S, Katoh M, Ichiki T, Takeshita A	Importance of monocyte chemoattractant protein-1 pathway in neointimal hyperplasia after periarterial injury in mice and monkeys.	Circ. Res.	90:11:1167-72	2002	12065319	165	Kensuke Egashira, Qingwei Zhao, Chu Kataoka, Kishou Ohtani, Makoto Usui, Israel F Charo, Ken-Ichi Nishida, Shujiro Inoue, Makoto Katoh, Toshihiro Ichiki, Akira Takeshita	Kensuke Egashira	Akira Takeshita	Department of Cardiovascular Medicine, Graduate School of Medical Sciences, Kyushu University, Fukuoka, Japan. egashira@cardiol.med.kyushu-u.ac.jp	NA
Tylaska LA, Boring L, Weng W, Aiello R, Charo IF, Rollins BJ, Gladue RP	Ccr2 regulates the level of MCP-1/CCL2 in vitro and at inflammatory sites and controls T cell activation in response to alloantigen.	Cytokine	18:4:184-90	2002	12126640	54	L A Tylaska, L Boring, W Weng, R Aiello, I F Charo, B J Rollins, R P Gladue	L A Tylaska	R P Gladue	Pfizer Global Research and Development, Department of Immunology, Groton, CT 06340, USA. Ronald_P_Gladue@Groton.Pfizer.com	NA
Roque M, Kim WJ, Gazdoin M, Malik A, Reis ED, Fallon JT, Badimon JJ, Charo IF, Taubman MB	CCR2 deficiency decreases intimal hyperplasia after arterial injury.	Arterioscler. Thromb. Vasc. Biol.	22:4:554-9	2002	11950690	129	Merce Roque, William J H Kim, Michaela Gazdoin, Alia Malik, Ernane D Reis, John T Fallon, Juan J Badimon, Israel F Charo, Mark B Taubman	Merce Roque	Mark B Taubman	Zena and Michael A. Wiener Cardiovascular Institute, Department of Medicine, Mount Sinai School of Medicine, New York, NY, USA.	NHLBI NIH HHS; T32 HL07824
Keppler OT, Welte FJ, Ngo TA, Chin PS, Patton KS, Tsou CL, Abbey NW, Sharkey ME, Grant RM, You Y, Scarborough JD, Ellmeier W, Littman DR, Stevenson M, Charo IF, Herndier BG, Speck RF, Goldsmith MA	Progress toward a human CD4/CCR5 transgenic rat model for de novo infection by human immunodeficiency virus type 1.	J. Exp. Med.	195:6:719-36	2002	11901198	81	Oliver T Keppler, Frank J Welte, Tuan A Ngo, Peggy S Chin, Kathryn S Patton, Chia-Lin Tsou, Nancy W Abbey, Mark E Sharkey, Robert M Grant, Yun You, John D Scarborough, Wilfried Ellmeier, Dan R Littman, Mario Stevenson, Israel F Charo, Brian G Herndier, Roberto F Speck, Mark A Goldsmith	Oliver T Keppler	Mark A Goldsmith	Gladstone Institute of Virology and Immunology, School of Medicine, University of California at San Francisco, San Francisco, CA 94141, USA.	NIAID NIH HHS; R21-AI 46258
Zhu Z, Ma B, Zheng T, Homer RJ, Lee CG, Charo IF, Noble P, Elias JA	IL-13-induced chemokine responses in the lung: role of CCR2 in the pathogenesis of IL-13-induced inflammation and remodeling.	J. Immunol.	168:6:2953-62	2002	11884467	180	Zhou Zhu, Bing Ma, Tao Zheng, Robert J Homer, Chun Geun Lee, Israel F Charo, Paul Noble, Jack A Elias	Zhou Zhu	Jack A Elias	Section of Pulmonary and Critical Care Medicine, Departments of Internal Medicine and Pathology, Yale University School of Medicine, New Haven, CT 06520, USA.	NHLBI NIH HHS; HL-64242
Dupuis M, Denis-Mize K, LaBarbara A, Peters W, Charo IF, McDonald DM, Ott G	Immunization with the adjuvant MF59 induces macrophage trafficking and apoptosis.	Eur. J. Immunol.	31:10:2910-8	2001	11592066	79	M Dupuis, K Denis-Mize, A LaBarbara, W Peters, I F Charo, D M McDonald, G Ott	M Dupuis	G Ott	Cardiovascular Research Institute and Department of Anatomy, University of California, San Francisco, USA.	NHLBI NIH HHS; HL 24136
Tsou CL, Haskell CA, Charo IF	Tumor necrosis factor-alpha-converting enzyme mediates the inducible cleavage of fractalkine.	J. Biol. Chem.	276:48:44622-6	2001	11571300	NA	C L Tsou, C A Haskell, I F Charo	C L Tsou	I F Charo	Gladstone Institute of Cardiovascular Disease, San Francisco, California 94141-9100, USA.	NHLBI NIH HHS; HL 63894
Haskell CA, Hancock WW, Salant DJ, Gao W, Csizmadia V, Peters W, Faia K, Fituri O, Rottman JB, Charo IF	Targeted deletion of CX(3)CR1 reveals a role for fractalkine in cardiac allograft rejection.	J. Clin. Invest.	108:5:679-88	2001	11544273	147	C A Haskell, W W Hancock, D J Salant, W Gao, V Csizmadia, W Peters, K Faia, O Fituri, J B Rottman, I F Charo	C A Haskell	I F Charo	Gladstone Institute of Cardiovascular Disease, San Francisco, California 94141-9100, USA.	NHLBI NIH HHS; HL-63894
Belperio JA, Keane MP, Burdick MD, Lynch JP, Xue YY, Berlin A, Ross DJ, Kunkel SL, Charo IF, Strieter RM	Critical role for the chemokine MCP-1/CCR2 in the pathogenesis of bronchiolitis obliterans syndrome.	J. Clin. Invest.	108:4:547-56	2001	11518728	187	J A Belperio, M P Keane, M D Burdick, J P Lynch, Y Y Xue, A Berlin, D J Ross, S L Kunkel, I F Charo, R M Strieter	J A Belperio	R M Strieter	Department of Medicine, Division of Pulmonary and Critical Care Medicine, University of California Los Angeles School of Medicine, Los Angeles, California 90024-1922, USA.	NHLBI NIH HHS; P50HL-67665
Peters W, Scott HM, Chambers HF, Flynn JL, Charo IF, Ernst JD	Chemokine receptor 2 serves an early and essential role in resistance to Mycobacterium tuberculosis.	Proc. Natl. Acad. Sci. U.S.A.	98:14:7958-63	2001	11438742	205	W Peters, H M Scott, H F Chambers, J L Flynn, I F Charo, J D Ernst	W Peters	J D Ernst	Gladstone Institute of Cardiovascular Disease, San Francisco, CA 94141-9100, USA.	NHLBI NIH HHS; HL52773
Drake PM, Gunn MD, Charo IF, Tsou CL, Zhou Y, Huang L, Fisher SJ	Human placental cytotrophoblasts attract monocytes and CD56(bright) natural killer cells via the actions of monocyte inflammatory protein 1alpha.	J. Exp. Med.	193:10:1199-212	2001	11369791	NA	P M Drake, M D Gunn, I F Charo, C L Tsou, Y Zhou, L Huang, S J Fisher	P M Drake	S J Fisher	Department of Biochemistry and Biophysics, University of California at San Francisco, CA 94143, USA.	NHLBI NIH HHS; HL64597
Peters W, Charo IF	Involvement of chemokine receptor 2 and its ligand, monocyte chemoattractant protein-1, in the development of atherosclerosis: lessons from knockout mice.	Curr. Opin. Lipidol.	12:2:175-80	2001	11264989	133	W Peters, I F Charo	W Peters	I F Charo	Gladstone Institute of Cardiovascular Disease, and Cardiovascular Research Institute, Department of Medicine, University of California, San Francisco, California 94141-9100, USA.	NA
Peters W, Dupuis M, Charo IF	A mechanism for the impaired IFN-gamma production in C-C chemokine receptor 2 (CCR2) knockout mice: role of CCR2 in linking the innate and adaptive immune responses.	J. Immunol.	165:12:7072-7	2000	11120836	NA	W Peters, M Dupuis, I F Charo	W Peters	I F Charo	Gladstone Institute of Cardiovascular Disease, San Francisco, CA 94141, USA.	NHLBI NIH HHS; HL52773
MacLean JA, De Sanctis GT, Ackerman KG, Drazen JM, Sauty A, DeHaan E, Green FH, Charo IF, Luster AD	CC chemokine receptor-2 is not essential for the development of antigen-induced pulmonary eosinophilia and airway hyperresponsiveness.	J. Immunol.	165:11:6568-75	2000	11086100	37	J A MacLean, G T De Sanctis, K G Ackerman, J M Drazen, A Sauty, E DeHaan, F H Green, I F Charo, A D Luster	J A MacLean	A D Luster	Center for Immunology and Inflammatory Disease, Division of Rheumatology, Allergy, and Immunology, Massachusetts General Hospital, Pulmonary and Critical Care Divisions, Brigham and Women's Hospital, Boston, MA 02114, USA.	NCI NIH HHS; CA69212
Haskell CA, Cleary MD, Charo IF	Unique role of the chemokine domain of fractalkine in cell capture. Kinetics of receptor dissociation correlate with cell adhesion.	J. Biol. Chem.	275:44:34183-9	2000	10940307	124	C A Haskell, M D Cleary, I F Charo	C A Haskell	I F Charo	Gladstone Institute of Cardiovascular Disease, San Francisco, California 94141-9100, USA.	NHLBI NIH HHS; HL-63894
Izikson L, Klein RS, Charo IF, Weiner HL, Luster AD	Resistance to experimental autoimmune encephalomyelitis in mice lacking the CC chemokine receptor (CCR)2.	J. Exp. Med.	192:7:1075-80	2000	11015448	440	L Izikson, R S Klein, I F Charo, H L Weiner, A D Luster	L Izikson	A D Luster	Center for Neurologic Diseases, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts 02115, USA.	NCI NIH HHS; R01CA69212
Blease K, Mehrad B, Standiford TJ, Lukacs NW, Gosling J, Boring L, Charo IF, Kunkel SL, Hogaboam CM	Enhanced pulmonary allergic responses to Aspergillus in CCR2-/- mice.	J. Immunol.	165:5:2603-11	2000	10946288	NA	K Blease, B Mehrad, T J Standiford, N W Lukacs, J Gosling, L Boring, I F Charo, S L Kunkel, C M Hogaboam	K Blease	C M Hogaboam	Department of Pathology, Division of Pulmonary and Critical Care, University of Michigan Medical School, Ann Arbor, MI 48109, USA.	NHLBI NIH HHS; K08 HL04220-01
Hogaboam CM, Bone-Larson CL, Steinhauser ML, Matsukawa A, Gosling J, Boring L, Charo IF, Simpson KJ, Lukacs NW, Kunkel SL	Exaggerated hepatic injury due to acetaminophen challenge in mice lacking C-C chemokine receptor 2.	Am. J. Pathol.	156:4:1245-52	2000	10751350	103	C M Hogaboam, C L Bone-Larson, M L Steinhauser, A Matsukawa, J Gosling, L Boring, I F Charo, K J Simpson, N W Lukacs, S L Kunkel	C M Hogaboam	S L Kunkel	Department of Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109-0602, USA. hogaboam@path.med.umich.edu	NCI NIH HHS; CA66180
Murphy PM, Baggiolini M, Charo IF, Hébert CA, Horuk R, Matsushima K, Miller LH, Oppenheim JJ, Power CA	International union of pharmacology. XXII. Nomenclature for chemokine receptors.	Pharmacol. Rev.	52:1:145-76	2000	10699158	1581	P M Murphy, M Baggiolini, I F Charo, C A Hébert, R Horuk, K Matsushima, L H Miller, J J Oppenheim, C A Power	P M Murphy	C A Power	Laboratory of Host Defenses, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, Maryland 20892, USA. pmm@nih.gov	NA
Campbell EM, Charo IF, Kunkel SL, Strieter RM, Boring L, Gosling J, Lukacs NW	Monocyte chemoattractant protein-1 mediates cockroach allergen-induced bronchial hyperreactivity in normal but not CCR2-/- mice: the role of mast cells.	J. Immunol.	163:4:2160-7	1999	10438957	174	E M Campbell, I F Charo, S L Kunkel, R M Strieter, L Boring, J Gosling, N W Lukacs	E M Campbell	N W Lukacs	Department of Pathology, Division of Pulmonary and Critical Care, University of Michigan Medical School, Ann Arbor 48109, USA.	NHLBI NIH HHS; HL 52773
Haskell CA, Cleary MD, Charo IF	Molecular uncoupling of fractalkine-mediated cell adhesion and signal transduction. Rapid flow arrest of CX3CR1-expressing cells is independent of G-protein activation.	J. Biol. Chem.	274:15:10053-8	1999	10187784	NA	C A Haskell, M D Cleary, I F Charo	C A Haskell	I F Charo	Gladstone Institute of Cardiovascular Disease, San Francisco, CA 94141-9100, USA.	NHLBI NIH HHS; HL52773
Gosling J, Slaymaker S, Gu L, Tseng S, Zlot CH, Young SG, Rollins BJ, Charo IF	MCP-1 deficiency reduces susceptibility to atherosclerosis in mice that overexpress human apolipoprotein B.	J. Clin. Invest.	103:6:773-8	1999	10079097		J Gosling, S Slaymaker, L Gu, S Tseng, C H Zlot, S G Young, B J Rollins, I F Charo	J Gosling	I F Charo	Gladstone Institute of Cardiovascular Disease, San Francisco, California 94141, USA.	NHLBI NIH HHS; HL-52773
Reid S, Ritchie A, Boring L, Gosling J, Cooper S, Hangoc G, Charo IF, Broxmeyer HE	Enhanced myeloid progenitor cell cycling and apoptosis in mice lacking the chemokine receptor, CCR2.	Blood	93:5:1524-33	1999	10029580	55	S Reid, A Ritchie, L Boring, J Gosling, S Cooper, G Hangoc, I F Charo, H E Broxmeyer	S Reid	H E Broxmeyer	Departments of Microbiology/Immunology and Medicine, and The Walther Oncology Center, Indiana University School of Medicine, Indianapolis, IN, USA.	NHLBI NIH HHS; R01 HL56416
Charo IF	CCR2: from cloning to the creation of knockout mice.	Chem. Immunol.	72:30-41	1999	10550928		I F Charo	I F Charo	I F Charo	Gladstone Institute of Cardiovascular Disease, San Francisco, Calif., USA. icharo@gladstone.ucsf.edu	NA
Boring L, Gosling J, Cleary M, Charo IF	Decreased lesion formation in CCR2-/- mice reveals a role for chemokines in the initiation of atherosclerosis.	Nature	394:6696:894-7	1998	9732872	NA	L Boring, J Gosling, M Cleary, I F Charo	L Boring	I F Charo	Gladstone Institute of Cardiovascular Disease, San Francisco, California 94141, USA.	NA
Tsou CL, Gladue RP, Carroll LA, Paradis T, Boyd JG, Nelson RT, Neote K, Charo IF	Identification of C-C chemokine receptor 1 (CCR1) as the monocyte hemofiltrate C-C chemokine (HCC)-1 receptor.	J. Exp. Med.	188:3:603-8	1998	9687537	44	C L Tsou, R P Gladue, L A Carroll, T Paradis, J G Boyd, R T Nelson, K Neote, I F Charo	C L Tsou	I F Charo	Gladstone Institute of Cardiovascular Disease, the Cardiovascular Research Institute, and the Department of Medicine, University of California, San Francisco, California 94141, USA.	NHLBI NIH HHS; HL-52773
Arai H, Tsou CL, Charo IF	Chemotaxis in a lymphocyte cell line transfected with C-C chemokine receptor 2B: evidence that directed migration is mediated by betagamma dimers released by activation of Galphai-coupled receptors.	Proc. Natl. Acad. Sci. U.S.A.	94:26:14495-9	1997	9405641		H Arai, C L Tsou, I F Charo	H Arai	I F Charo	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco, CA 94141-9100, USA.	NHLBI NIH HHS; HL52773
Boring L, Gosling J, Chensue SW, Kunkel SL, Farese RV, Broxmeyer HE, Charo IF	Impaired monocyte migration and reduced type 1 (Th1) cytokine responses in C-C chemokine receptor 2 knockout mice.	J. Clin. Invest.	100:10:2552-61	1997	9366570		L Boring, J Gosling, S W Chensue, S L Kunkel, R V Farese, H E Broxmeyer, I F Charo	L Boring	I F Charo	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco 94141-9100, USA.	NHLBI NIH HHS; HL-56416
Schecter AD, Rollins BJ, Zhang YJ, Charo IF, Fallon JT, Rossikhina M, Giesen PL, Nemerson Y, Taubman MB	Tissue factor is induced by monocyte chemoattractant protein-1 in human aortic smooth muscle and THP-1 cells.	J. Biol. Chem.	272:45:28568-73	1997	9353321	200	A D Schecter, B J Rollins, Y J Zhang, I F Charo, J T Fallon, M Rossikhina, P L Giesen, Y Nemerson, M B Taubman	A D Schecter	M B Taubman	Cardiovascular Institute, The Mount Sinai School of Medicine, New York, New York 10029, USA.	NHLBI NIH HHS; HL29019
Arai H, Monteclaro FS, Tsou CL, Franci C, Charo IF	Dissociation of chemotaxis from agonist-induced receptor internalization in a lymphocyte cell line transfected with CCR2B. Evidence that directed migration does not require rapid modulation of signaling at the receptor level.	J. Biol. Chem.	272:40:25037-42	1997	9312111	NA	H Arai, F S Monteclaro, C L Tsou, C Franci, I F Charo	H Arai	I F Charo	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco, California 94141-9100, USA.	NHLBI NIH HHS; HL52773
Monteclaro FS, Charo IF	The amino-terminal domain of CCR2 is both necessary and sufficient for high affinity binding of monocyte chemoattractant protein 1. Receptor activation by a pseudo-tethered ligand.	J. Biol. Chem.	272:37:23186-90	1997	9287323	NA	F S Monteclaro, I F Charo	F S Monteclaro	I F Charo	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco, California 94141-9100, USA.	NHLBI NIH HHS; HL52773
Speck RF, Wehrly K, Platt EJ, Atchison RE, Charo IF, Kabat D, Chesebro B, Goldsmith MA	Selective employment of chemokine receptors as human immunodeficiency virus type 1 coreceptors determined by individual amino acids within the envelope V3 loop.	J. Virol.	71:9:7136-9	1997	9261451	NA	R F Speck, K Wehrly, E J Platt, R E Atchison, I F Charo, D Kabat, B Chesebro, M A Goldsmith	R F Speck	M A Goldsmith	Gladstone Institute of Virology and Immunology, San Francisco, California, USA.	NCI NIH HHS; CA 67358
Gosling J, Monteclaro FS, Atchison RE, Arai H, Tsou CL, Goldsmith MA, Charo IF	Molecular uncoupling of C-C chemokine receptor 5-induced chemotaxis and signal transduction from HIV-1 coreceptor activity.	Proc. Natl. Acad. Sci. U.S.A.	94:10:5061-6	1997	9144190		J Gosling, F S Monteclaro, R E Atchison, H Arai, C L Tsou, M A Goldsmith, I F Charo	J Gosling	I F Charo	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco, CA 94110, USA.	NHLBI NIH HHS; HL52773
Wong LM, Myers SJ, Tsou CL, Gosling J, Arai H, Charo IF	Organization and differential expression of the human monocyte chemoattractant protein 1 receptor gene. Evidence for the role of the carboxyl-terminal tail in receptor trafficking.	J. Biol. Chem.	272:2:1038-45	1997	8995400	NA	L M Wong, S J Myers, C L Tsou, J Gosling, H Arai, I F Charo	L M Wong	I F Charo	Daiichi Research Center, University of California, San Francisco 94141-9100, USA.	NHLBI NIH HHS; HL52773
Sarafi MN, Garcia-Zepeda EA, MacLean JA, Charo IF, Luster AD	Murine monocyte chemoattractant protein (MCP)-5: a novel CC chemokine that is a structural and functional homologue of human MCP-1.	J. Exp. Med.	185:1:99-109	1997	8996246	179	M N Sarafi, E A Garcia-Zepeda, J A MacLean, I F Charo, A D Luster	M N Sarafi	A D Luster	Infectious Disease Unit, Massachusetts General Hospital, Boston, USA.	NHLBI NIH HHS; HL52773
Monteclaro FS, Arai H, Charo IF	Molecular approaches to identifying ligand binding and signaling domains of C-C chemokine receptors.	Meth. Enzymol.	288:70-84	1997	9356988		F S Monteclaro, H Arai, I F Charo	F S Monteclaro	I F Charo	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco 94141, USA.	NA
Franci C, Gosling J, Tsou CL, Coughlin SR, Charo IF	Phosphorylation by a G protein-coupled kinase inhibits signaling and promotes internalization of the monocyte chemoattractant protein-1 receptor. Critical role of carboxyl-tail serines/threonines in receptor function.	J. Immunol.	157:12:5606-12	1996	8955213	NA	C Franci, J Gosling, C L Tsou, S R Coughlin, I F Charo	C Franci	I F Charo	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco 94143, USA.	NHLBI NIH HHS; HL52773
Atchison RE, Gosling J, Monteclaro FS, Franci C, Digilio L, Charo IF, Goldsmith MA	Multiple extracellular elements of CCR5 and HIV-1 entry: dissociation from response to chemokines.	Science	274:5294:1924-6	1996	8943208		R E Atchison, J Gosling, F S Monteclaro, C Franci, L Digilio, I F Charo, M A Goldsmith	R E Atchison	M A Goldsmith	Gladstone Institute of Virology and Immunology, School of Medicine, University of California, San Francisco, Post Office Box 419100, San Francisco, CA 94141-9100, USA. mark_goldsmith@quickmail.ucsf.edu	NHLBI NIH HHS; HL52773
Arai H, Charo IF	Differential regulation of G-protein-mediated signaling by chemokine receptors.	J. Biol. Chem.	271:36:21814-9	1996	8702980	190	H Arai, I F Charo	H Arai	I F Charo	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco, California 94141-9100, USA.	NHLBI NIH HHS; HL52773
Monteclaro FS, Charo IF	The amino-terminal extracellular domain of the MCP-1 receptor, but not the RANTES/MIP-1alpha receptor, confers chemokine selectivity. Evidence for a two-step mechanism for MCP-1 receptor activation.	J. Biol. Chem.	271:32:19084-92	1996	8702581		F S Monteclaro, I F Charo	F S Monteclaro	I F Charo	Gladstone Institute of Cardiovascular Disease, University of California San Francisco, California 94141-9100, USA.	NHLBI NIH HHS; HL52773
Raport CJ, Gosling J, Schweickart VL, Gray PW, Charo IF	Molecular cloning and functional characterization of a novel human CC chemokine receptor (CCR5) for RANTES, MIP-1beta, and MIP-1alpha.	J. Biol. Chem.	271:29:17161-6	1996	8663314	NA	C J Raport, J Gosling, V L Schweickart, P W Gray, I F Charo	C J Raport	I F Charo	ICOS Corporation, Bothell, Washington 98021, USA.	NHLBI NIH HHS; HL52773
Boring L, Gosling J, Monteclaro FS, Lusis AJ, Tsou CL, Charo IF	Molecular cloning and functional expression of murine JE (monocyte chemoattractant protein 1) and murine macrophage inflammatory protein 1alpha receptors: evidence for two closely linked C-C chemokine receptors on chromosome 9.	J. Biol. Chem.	271:13:7551-8	1996	8631787	NA	L Boring, J Gosling, F S Monteclaro, A J Lusis, C L Tsou, I F Charo	L Boring	I F Charo	Gladstone Institute of Cardiovascular Disease, San Francisco, California 94141-9100, USA.	NHLBI NIH HHS; HL52773
Franci C, Wong LM, Van Damme J, Proost P, Charo IF	Monocyte chemoattractant protein-3, but not monocyte chemoattractant protein-2, is a functional ligand of the human monocyte chemoattractant protein-1 receptor.	J. Immunol.	154:12:6511-7	1995	7759884	113	C Franci, L M Wong, J Van Damme, P Proost, I F Charo	C Franci	I F Charo	Gladstone Institute of Cardiovascular Disease, San Francisco, CA 94110, USA.	NHLBI NIH HHS; HL52773
Myers SJ, Wong LM, Charo IF	Signal transduction and ligand specificity of the human monocyte chemoattractant protein-1 receptor in transfected embryonic kidney cells.	J. Biol. Chem.	270:11:5786-92	1995	7890708	145	S J Myers, L M Wong, I F Charo	S J Myers	I F Charo	Gladstone Institute of Cardiovascular Disease, San Francisco, California 94141-9100.	NHLBI NIH HHS; HL52773
Charo IF, Myers SJ, Herman A, Franci C, Connolly AJ, Coughlin SR	Molecular cloning and functional expression of two monocyte chemoattractant protein 1 receptors reveals alternative splicing of the carboxyl-terminal tails.	Proc. Natl. Acad. Sci. U.S.A.	91:7:2752-6	1994	8146186		I F Charo, S J Myers, A Herman, C Franci, A J Connolly, S R Coughlin	I F Charo	S R Coughlin	Gladstone Institute of Cardiovascular Disease, San Francisco, CA 94141-9100.	NHLBI NIH HHS; HL43322
Scarborough RM, Rose JW, Naughton MA, Phillips DR, Nannizzi L, Arfsten A, Campbell AM, Charo IF	Characterization of the integrin specificities of disintegrins isolated from American pit viper venoms.	J. Biol. Chem.	268:2:1058-65	1993	8419314		R M Scarborough, J W Rose, M A Naughton, D R Phillips, L Nannizzi, A Arfsten, A M Campbell, I F Charo	R M Scarborough	I F Charo	COR Therapeutics, Inc., South San Francisco, California 94080.	NA
Scarborough RM, Naughton MA, Teng W, Rose JW, Phillips DR, Nannizzi L, Arfsten A, Campbell AM, Charo IF	Design of potent and specific integrin antagonists. Peptide antagonists with high specificity for glycoprotein IIb-IIIa.	J. Biol. Chem.	268:2:1066-73	1993	8419315		R M Scarborough, M A Naughton, W Teng, J W Rose, D R Phillips, L Nannizzi, A Arfsten, A M Campbell, I F Charo	R M Scarborough	I F Charo	COR Therapeutics, Inc., South San Francisco, California 94080.	NA
Nelken NA, Soifer SJ, O'Keefe J, Vu TK, Charo IF, Coughlin SR	Thrombin receptor expression in normal and atherosclerotic human arteries.	J. Clin. Invest.	90:4:1614-21	1992	1328304		N A Nelken, S J Soifer, J O'Keefe, T K Vu, I F Charo, S R Coughlin	N A Nelken	S R Coughlin	Cardiovascular Research Institute, University of California, San Francisco 94143.	NHLBI NIH HHS; HL-44907
Hung DT, Vu TK, Wheaton VI, Charo IF, Nelken NA, Esmon N, Esmon CT, Coughlin SR	"Mirror image" antagonists of thrombin-induced platelet activation based on thrombin receptor structure.	J. Clin. Invest.	89:2:444-50	1992	1310695		D T Hung, T K Vu, V I Wheaton, I F Charo, N A Nelken, N Esmon, C T Esmon, S R Coughlin	D T Hung	S R Coughlin	Department of Medicine, University of California, San Francisco 94143.	NHLBI NIH HHS; HL0248-01
Vu TK, Wheaton VI, Hung DT, Charo I, Coughlin SR	Domains specifying thrombin-receptor interaction.	Nature	353:6345:674-7	1991	1717851		T K Vu, V I Wheaton, D T Hung, I Charo, S R Coughlin	T K Vu	S R Coughlin	Cardiovascular Research Institute, University of California, San Francisco 94143-0524.	NA
Scarborough RM, Rose JW, Hsu MA, Phillips DR, Fried VA, Campbell AM, Nannizzi L, Charo IF	Barbourin. A GPIIb-IIIa-specific integrin antagonist from the venom of Sistrurus m. barbouri.	J. Biol. Chem.	266:15:9359-62	1991	2033037		R M Scarborough, J W Rose, M A Hsu, D R Phillips, V A Fried, A M Campbell, L Nannizzi, I F Charo	R M Scarborough	I F Charo	COR Therapeutics, Inc., South San Francisco, California 94080.	NA
